symbol,company_name,sector,index
DCTH,Delcath Systems Inc. Common Stock,Health Care,RUSSELL3000_APPROX
KELYA,Kelly Services Inc. Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
TRTX,TPG RE Finance Trust Inc. Common Stock,Real Estate,RUSSELL3000_APPROX
ITIC,Investors Title Company Common Stock,Finance,RUSSELL3000_APPROX
BTBT,Bit Digital Inc. Ordinary Shares,Finance,RUSSELL3000_APPROX
PANL,Pangaea Logistics Solutions Ltd. Common Shares,Consumer Discretionary,RUSSELL3000_APPROX
CAPR,Capricor Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
TMS,Teamshares Inc. Common Stock,N/A,RUSSELL3000_APPROX
PROK,ProKidney Corp. Class A Ordinary Shares,Health Care,RUSSELL3000_APPROX
NXRT,NexPoint Residential Trust Inc. Common Stock,Real Estate,RUSSELL3000_APPROX
ARVN,Arvinas Inc. Common Stock,Health Care,RUSSELL3000_APPROX
RGNX,REGENXBIO Inc. Common Stock,Health Care,RUSSELL3000_APPROX
EBF,Ennis Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
ETD,Ethan Allen Interiors Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
HBCP,Home Bancorp Inc. Common Stock,Finance,RUSSELL3000_APPROX
CTEV,Claritev Corporation Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
TLRY,Tilray Brands Inc. Common Stock,Health Care,RUSSELL3000_APPROX
YORW,York Water Company (The) Common Stock,Utilities,RUSSELL3000_APPROX
CERS,Cerus Corporation Common Stock,Health Care,RUSSELL3000_APPROX
RFI,Cohen & Steers Total Return Realty Fund Inc. Common Stock,Finance,RUSSELL3000_APPROX
BWFG,Bankwell Financial Group Inc. Common Stock,Finance,RUSSELL3000_APPROX
TECX,Tectonic Therapeutic Inc. Common Stock,Health Care,RUSSELL3000_APPROX
NB,NioCorp Developments Ltd. Common Stock,Basic Materials,RUSSELL3000_APPROX
IPI,Intrepid Potash Inc Common Stock,Industrials,RUSSELL3000_APPROX
SD,SandRidge Energy Inc. Common Stock,Energy,RUSSELL3000_APPROX
VGM,Invesco Trust for Investment Grade Municipals Common Stock (DE),Finance,RUSSELL3000_APPROX
DNUT,Krispy Kreme Inc. Common Stock,Consumer Staples,RUSSELL3000_APPROX
EOLS,Evolus Inc. Common Stock,Health Care,RUSSELL3000_APPROX
OVID,Ovid Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
AII,American Integrity Insurance Group Inc. Common Stock,Finance,RUSSELL3000_APPROX
BALY,Bally's Corporation Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
INDP,Indaptus Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
BSRR,Sierra Bancorp Common Stock,Finance,RUSSELL3000_APPROX
SDHC,Smith Douglas Homes Corp. Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
FWRD,Forward Air Corporation Common Stock,Industrials,RUSSELL3000_APPROX
BSVN,Bank7 Corp. Common stock,Finance,RUSSELL3000_APPROX
CLMB,Climb Global Solutions Inc. Common Stock,Technology,RUSSELL3000_APPROX
PBAM,Private Bancorp of America Inc. Common Stock,Finance,RUSSELL3000_APPROX
VRRM,Verra Mobility Corporation Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
IQI,Invesco Quality Municipal Income Trust Common Stock,Finance,RUSSELL3000_APPROX
ILPT,Industrial Logistics Properties Trust Common Shares of Beneficial Interest,Real Estate,RUSSELL3000_APPROX
ASMB,Assembly Biosciences Inc. Common Stock,Health Care,RUSSELL3000_APPROX
OBT,Orange County Bancorp Inc. Common Stock,Finance,RUSSELL3000_APPROX
BDN,Brandywine Realty Trust Common Stock,Real Estate,RUSSELL3000_APPROX
TCMD,Tactile Systems Technology Inc. Common Stock,Health Care,RUSSELL3000_APPROX
VKQ,Invesco Municipal Trust Common Stock,Finance,RUSSELL3000_APPROX
VOGX,Vogenx Inc Common Stock,Health Care,RUSSELL3000_APPROX
OIS,Oil States International Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
DNA,Ginkgo Bioworks Holdings Inc. Class A Common Stock,Health Care,RUSSELL3000_APPROX
WTBA,West Bancorporation Common Stock,Finance,RUSSELL3000_APPROX
TYG,Tortoise Energy Infrastructure Corporation Common Stock,Finance,RUSSELL3000_APPROX
HQL,abrdn Life Sciences Investors Shares of Beneficial Interest,Finance,RUSSELL3000_APPROX
VITL,Vital Farms Inc. Common Stock,Consumer Staples,RUSSELL3000_APPROX
OLP,One Liberty Properties Inc. Common Stock,Real Estate,RUSSELL3000_APPROX
COFS,ChoiceOne Financial Services Inc. Common Stock,Finance,RUSSELL3000_APPROX
ALTI,AlTi Global Inc. Class A Common Stock,Finance,RUSSELL3000_APPROX
ETO,Eaton Vance Tax-Advantage Global Dividend Opp Common Stock,Finance,RUSSELL3000_APPROX
SENS,Senseonics Holdings Inc. Common Stock,Health Care,RUSSELL3000_APPROX
ASPI,ASP Isotopes Inc. Common Stock,Industrials,RUSSELL3000_APPROX
CTNM,Contineum Therapeutics Inc. Class A Common Stock,Health Care,RUSSELL3000_APPROX
GFUZ,General Fusion Group Ltd. Common Shares,Utilities,RUSSELL3000_APPROX
RWT,Redwood Trust Inc. Common Stock,Real Estate,RUSSELL3000_APPROX
BBCP,Concrete Pumping Holdings Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
QUAD,Quad Graphics Inc Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
WNC,Wabash National Corporation Common Stock,Industrials,RUSSELL3000_APPROX
SPIR,Spire Global Inc. Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
PBYI,Puma Biotechnology Inc Common Stock,Health Care,RUSSELL3000_APPROX
FMAO,Farmers & Merchants Bancorp Inc. Common Stock,Finance,RUSSELL3000_APPROX
CSV,Carriage Services Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
PDLB,Ponce Financial Group Inc. Common Stock,Finance,RUSSELL3000_APPROX
PRTH,Priority Technology Holdings Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
MCFT,MasterCraft Boat Holdings Inc. Common Stock,Industrials,RUSSELL3000_APPROX
CTRN,Citi Trends Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
ARKO,ARKO Corp. Common Stock,Consumer Staples,RUSSELL3000_APPROX
NVEC,NVE Corporation Common Stock,Technology,RUSSELL3000_APPROX
NPCE,Neuropace Inc. Common Stock,Health Care,RUSSELL3000_APPROX
AMCX,AMC Global Media Inc. Class A Common Stock,Telecommunications,RUSSELL3000_APPROX
SBC,SBC Medical Group Holdings Incorporated Common Stock,Health Care,RUSSELL3000_APPROX
MEI,Methode Electronics Inc. Common Stock,Technology,RUSSELL3000_APPROX
FISN,Deep Fission Inc. Common Stock,Utilities,RUSSELL3000_APPROX
XRN,Chiron Real Estate Inc. Common Stock,Real Estate,RUSSELL3000_APPROX
FPI,Farmland Partners Inc. Common Stock,Real Estate,RUSSELL3000_APPROX
GTN,Gray Media Inc. Common Stock,Industrials,RUSSELL3000_APPROX
SRTA,Strata Critical Medical Inc. Class A Common Stock,Health Care,RUSSELL3000_APPROX
ULH,Universal Logistics Holdings Inc. Common Stock,Industrials,RUSSELL3000_APPROX
XRX,Xerox Holdings Corporation Common Stock,Technology,RUSSELL3000_APPROX
OPTU,Optimum Communications Inc. Class A common stock,Telecommunications,RUSSELL3000_APPROX
VHI,Valhi Inc. Common Stock,Basic Materials,RUSSELL3000_APPROX
CCOI,Cogent Communications Holdings Inc.,Consumer Discretionary,RUSSELL3000_APPROX
SPCE,Virgin Galactic Holdings Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
VCV,Invesco California Value Municipal Income Trust Common Stock,Finance,RUSSELL3000_APPROX
EIKN,Eikon Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
CIX,CompX International Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
CZNC,Citizens & Northern Corp Common Stock,Finance,RUSSELL3000_APPROX
MBUU,Malibu Boats Inc. Class A Common Stock,Industrials,RUSSELL3000_APPROX
AHRT,AH Realty Trust Inc. Common Stock,Finance,RUSSELL3000_APPROX
IMSR,Terrestrial Energy Inc. Common Stock,Industrials,RUSSELL3000_APPROX
JOUT,Johnson Outdoors Inc. Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
NGS,Natural Gas Services Group Inc. Common Stock,Energy,RUSSELL3000_APPROX
EVGO,EVgo Inc. Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
NRC,NRC Health Common Stock,Health Care,RUSSELL3000_APPROX
TWI,Titan International Inc. (DE) Common Stock,Industrials,RUSSELL3000_APPROX
IDR,Idaho Strategic Resources Inc. Common Stock,Basic Materials,RUSSELL3000_APPROX
BMRC,Bank of Marin Bancorp Common Stock,Finance,RUSSELL3000_APPROX
FWDI,Forward Industries Inc. Common Stock,Finance,RUSSELL3000_APPROX
AMSF,AMERISAFE Inc. Common Stock,Finance,RUSSELL3000_APPROX
CMCO,Columbus McKinnon Corporation Common Stock,Industrials,RUSSELL3000_APPROX
MASS,908 Devices Inc. Common Stock,Industrials,RUSSELL3000_APPROX
ETB,Eaton Vance Tax-Managed Buy-Write Income Fund Eaton Vance Tax-Managed Buy-Write Income Fund Common Shares of Beneficial Interest,Finance,RUSSELL3000_APPROX
ASIX,AdvanSix Inc. Common Stock,Industrials,RUSSELL3000_APPROX
RBB,RBB Bancorp Common Stock,Finance,RUSSELL3000_APPROX
CBK,Commercial Bancgroup Inc. Common Stock,Finance,RUSSELL3000_APPROX
SWRD,Stewards Inc Common Stock,Finance,RUSSELL3000_APPROX
GLOO,Gloo Holdings Inc. Class A Common Stock,Technology,RUSSELL3000_APPROX
ATNI,ATN International Inc. Common Stock,Telecommunications,RUSSELL3000_APPROX
PBFS,Pioneer Bancorp Inc. Common Stock,Finance,RUSSELL3000_APPROX
RLMD,Relmada Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
FRBA,First Bank Common Stock,Finance,RUSSELL3000_APPROX
GUT,Gabelli Utility Trust (The) Common Stock,Finance,RUSSELL3000_APPROX
SGHT,Sight Sciences Inc. Common Stock,Health Care,RUSSELL3000_APPROX
MEC,Mayville Engineering Company Inc. Common Stock,Industrials,RUSSELL3000_APPROX
GLAD,Gladstone Capital Corporation Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
CBAN,Colony Bankcorp Inc. Common Stock,Finance,RUSSELL3000_APPROX
AVBC,Avidia Bancorp Inc. Common Stock,Finance,RUSSELL3000_APPROX
ACTG,Acacia Research Corporation (Acacia Tech) Common Stock,Miscellaneous,RUSSELL3000_APPROX
IRD,Opus Genetics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
CABA,Cabaletta Bio Inc. Common Stock,Health Care,RUSSELL3000_APPROX
LOCO,El Pollo Loco Holdings Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
KYTX,Kyverna Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
PRTA,Prothena Corporation plc Ordinary Shares,Health Care,RUSSELL3000_APPROX
PLBC,Plumas Bancorp,Finance,RUSSELL3000_APPROX
BLW,Blackrock Limited Duration Income Trust,Consumer Discretionary,RUSSELL3000_APPROX
ACIC,American Coastal Insurance Corporation Common Stock,Finance,RUSSELL3000_APPROX
OXM,Oxford Industries Inc. Common Stock,Industrials,RUSSELL3000_APPROX
TRC,Tejon Ranch Co Common Stock,Finance,RUSSELL3000_APPROX
FVR,FrontView REIT Inc. Common Stock,Real Estate,RUSSELL3000_APPROX
GNE,Genie Energy Ltd. Class B Common Stock Stock,Utilities,RUSSELL3000_APPROX
PACB,Pacific Biosciences of California Inc. Common Stock,Industrials,RUSSELL3000_APPROX
USCB,USCB Financial Holdings Inc. Class A Common Stock,Finance,RUSSELL3000_APPROX
ASPN,Aspen Aerogels Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
GMTL,Guardian Metal Resources PLC ADS,Basic Materials,RUSSELL3000_APPROX
HVT,Haverty Furniture Companies Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
WEYS,Weyco Group Inc. Common Stock,Consumer Staples,RUSSELL3000_APPROX
STRZ,Starz Entertainment Corp. Common Shares,Consumer Discretionary,RUSSELL3000_APPROX
ADV,Advantage Solutions Inc. Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
AVIR,Atea Pharmaceuticals Inc. Common Stock,Health Care,RUSSELL3000_APPROX
CARL,Carlsmed Inc. Common Stock,Health Care,RUSSELL3000_APPROX
CCCC,C4 Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
KRUS,Kura Sushi USA Inc. Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
CLPT,ClearPoint Neuro Inc. Common Stock,Health Care,RUSSELL3000_APPROX
MAGN,Magnera Corporation Common Stock,Basic Materials,RUSSELL3000_APPROX
HBB,Hamilton Beach Brands Holding Company Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
SGU,Star Group L.P. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
EDIT,Editas Medicine Inc. Common Stock,Health Care,RUSSELL3000_APPROX
ISTR,Investar Holding Corporation Common Stock,Finance,RUSSELL3000_APPROX
RLGT,Radiant Logistics Inc. Common Stock,Industrials,RUSSELL3000_APPROX
CAL,Caleres Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
CLFD,Clearfield Inc. Common Stock,Utilities,RUSSELL3000_APPROX
EVH,Evolent Health Inc Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
SPRY,ARS Pharmaceuticals Inc. Common Stock,Health Care,RUSSELL3000_APPROX
ARTV,Artiva Biotherapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
LAND,Gladstone Land Corporation Common Stock,Real Estate,RUSSELL3000_APPROX
BOC,Boston Omaha Corporation Class A Common Stock,Finance,RUSSELL3000_APPROX
TTRX,Turn Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
DDT,Dillard's Capital Trust I,Consumer Discretionary,RUSSELL3000_APPROX
NPWR,NET Power Inc. Class A Common Stock,Energy,RUSSELL3000_APPROX
FRPH,FRP Holdings Inc. Common Stock,Finance,RUSSELL3000_APPROX
EVN,Eaton Vance Municipal Income Trust Common Stock,Finance,RUSSELL3000_APPROX
RMNI,Rimini Street Inc. (DE) Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
CINT,CI&T Inc Class A Common Shares,Technology,RUSSELL3000_APPROX
FCBM,First Carolina Financial Services Inc. Common Stock,Finance,RUSSELL3000_APPROX
CPS,Cooper-Standard Holdings Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
GBLI,Global Indemnity Group LLC Class A Common Stock,Finance,RUSSELL3000_APPROX
PKBK,Parke Bancorp Inc. Common Stock,Finance,RUSSELL3000_APPROX
ACCO,Acco Brands Corporation Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
NATH,Nathan's Famous Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
HCMA,HCM III Acquisition Corp. Class A Ordinary Share,Consumer Discretionary,RUSSELL3000_APPROX
TKNO,Alpha Teknova Inc. Common Stock,Health Care,RUSSELL3000_APPROX
MVBF,MVB Financial Corp. Common Stock,Finance,RUSSELL3000_APPROX
KREF,KKR Real Estate Finance Trust Inc. Common Stock,Real Estate,RUSSELL3000_APPROX
AIOT,PowerFleet Inc. Common Stock,Telecommunications,RUSSELL3000_APPROX
CHMG,Chemung Financial Corp Common Stock,Finance,RUSSELL3000_APPROX
BNTC,Benitec Biopharma Inc. Common Stock,Health Care,RUSSELL3000_APPROX
IIIV,i3 Verticals Inc. Class A Common Stock,Technology,RUSSELL3000_APPROX
MYGN,Myriad Genetics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
FNLC,First Bancorp Inc  (ME) Common Stock,Finance,RUSSELL3000_APPROX
LRMR,Larimar Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
GEVO,Gevo Inc. Common Stock,Industrials,RUSSELL3000_APPROX
CZFS,Citizens Financial Services Inc. Common Stock,Finance,RUSSELL3000_APPROX
FRST,Primis Financial Corp. Common Stock,Finance,RUSSELL3000_APPROX
FSTR,L.B. Foster Company Common Stock,Industrials,RUSSELL3000_APPROX
BBOT,BridgeBio Oncology Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
BMBL,Bumble Inc. Class A Common Stock,Technology,RUSSELL3000_APPROX
PCB,PCB Bancorp Common Stock,Finance,RUSSELL3000_APPROX
ORBS,Eightco Holdings Inc. Common Stock,Finance,RUSSELL3000_APPROX
SFIX,Stitch Fix Inc. Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
RNGR,Ranger Energy Services Inc. Class A Common Stock,Energy,RUSSELL3000_APPROX
RR,Richtech Robotics Inc. Class B Common Stock,Industrials,RUSSELL3000_APPROX
MCI,Barings Corporate Investors Common Stock,Finance,RUSSELL3000_APPROX
RCKT,Rocket Pharmaceuticals Inc. Common Stock,Health Care,RUSSELL3000_APPROX
CLNE,Clean Energy Fuels Corp. Common Stock,Utilities,RUSSELL3000_APPROX
NWFL,Norwood Financial Corp. Common Stock,Finance,RUSSELL3000_APPROX
MNRO,Monro Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
SWMR,Swarmer Inc Common Stock,Technology,RUSSELL3000_APPROX
SOR,Source Capital Inc. Cmn Shs of BI,Finance,RUSSELL3000_APPROX
IMXI,International Money Express Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
TACO,Berto Acquisition Corp. Ordinary Shares,Finance,RUSSELL3000_APPROX
REI,Ring Energy Inc. Common Stock,Energy,RUSSELL3000_APPROX
RZLT,Rezolute Inc. Common Stock (NV),Health Care,RUSSELL3000_APPROX
VALU,Value Line Inc. Common Stock,Finance,RUSSELL3000_APPROX
PESI,Perma-Fix Environmental Services Inc. Common Stock,Industrials,RUSSELL3000_APPROX
VKI,Invesco Advantage Municipal Income Trust II Common Shares of Beneficial Interest (DE),Finance,RUSSELL3000_APPROX
FENC,Fennec Pharmaceuticals Inc. Common Stock,Health Care,RUSSELL3000_APPROX
PPHC,Public Policy Holding Company Inc. Common Stock,N/A,RUSSELL3000_APPROX
GALT,Galectin Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
QNC,Quantum eMotion Corp. Common Shares,N/A,RUSSELL3000_APPROX
SLP,Simulations Plus Inc. Common Stock,Technology,RUSSELL3000_APPROX
SERV,Serve Robotics Inc. Common Stock,Industrials,RUSSELL3000_APPROX
CCAP,Crescent Capital BDC Inc. Common stock,Finance,RUSSELL3000_APPROX
WSBF,Waterstone Financial Inc. Common Stock (MD),Finance,RUSSELL3000_APPROX
BIOA,BioAge Labs Inc. Common Stock,Health Care,RUSSELL3000_APPROX
SI,Shoulder Innovations Inc. Common Stock,Health Care,RUSSELL3000_APPROX
OPRT,Oportun Financial Corporation Common Stock,Finance,RUSSELL3000_APPROX
BNED,Barnes & Noble Education Inc Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
DMAC,DiaMedica Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
CRNC,Cerence Inc. Common Stock,Technology,RUSSELL3000_APPROX
ORN,Orion Group Holdings Inc. Common,Industrials,RUSSELL3000_APPROX
TREE,LendingTree Inc. Common Stock,Finance,RUSSELL3000_APPROX
ARTNA,Artesian Resources Corporation Class A Common Stock,Utilities,RUSSELL3000_APPROX
LEO,BNY Mellon Strategic Municipals Inc. Common Stock,Finance,RUSSELL3000_APPROX
PRLD,Prelude Therapeutics Incorporated Common Stock,Health Care,RUSSELL3000_APPROX
ENTA,Enanta Pharmaceuticals Inc. Common Stock,Health Care,RUSSELL3000_APPROX
RDIB,Reading International Inc Class B Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
OPI,Office Properties Income Trust Common shares of beneficial interest,Finance,RUSSELL3000_APPROX
TCI,Transcontinental Realty Investors Inc. Common Stock,Real Estate,RUSSELL3000_APPROX
TSBK,Timberland Bancorp Inc. Common Stock,Finance,RUSSELL3000_APPROX
MOBI,Mobia Medical Inc. Common Stock,Health Care,RUSSELL3000_APPROX
MRAM,Everspin Technologies Inc. Common Stock,Technology,RUSSELL3000_APPROX
GCO,Genesco Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
EBS,Emergent BioSolutions Inc. Common Stock,Health Care,RUSSELL3000_APPROX
SHOE,Shoe Station Group Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
ERII,Energy Recovery Inc. Common Stock,Technology,RUSSELL3000_APPROX
LWAY,Lifeway Foods Inc. Common Stock,Consumer Staples,RUSSELL3000_APPROX
TWIN,Twin Disc Incorporated Common Stock,Industrials,RUSSELL3000_APPROX
JILL,J. Jill Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
BRCB,Black Rock Coffee Bar Inc. Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
CION,CION Investment Corporation Common Stock,Finance,RUSSELL3000_APPROX
RPAY,Repay Holdings Corporation Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
ELA,Envela Corporation Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
BRBS,Blue Ridge Bankshares Inc. Common Stock,Finance,RUSSELL3000_APPROX
DIN,Dine Brands Global Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
OCGN,Ocugen Inc. Common Stock,Health Care,RUSSELL3000_APPROX
FSBW,FS Bancorp Inc. Common Stock,Finance,RUSSELL3000_APPROX
OBIO,Orchestra BioMed Holdings Inc. Ordinary Shares,Health Care,RUSSELL3000_APPROX
CVEO,Civeo Corporation (Canada) Common Shares,Consumer Discretionary,RUSSELL3000_APPROX
XFOR,X4 Pharmaceuticals Inc. Common Stock,Health Care,RUSSELL3000_APPROX
RCEL,Avita Medical Inc. Common Stock,Health Care,RUSSELL3000_APPROX
CUB,Lionheart Holdings Class A Ordinary Shares,Industrials,RUSSELL3000_APPROX
VELO,Velo3D Inc. Common stock,Technology,RUSSELL3000_APPROX
AVBH,Avidbank Holdings Inc. Common stock,Finance,RUSSELL3000_APPROX
EYPT,EyePoint Inc. Common Stock,Industrials,RUSSELL3000_APPROX
NL,NLI Holdings Inc. Common Stock,Basic Materials,RUSSELL3000_APPROX
NEWT,NewtekOne Inc. Common Stock,Finance,RUSSELL3000_APPROX
LXEO,Lexeo Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
PACK,Ranpak Holdings Corp Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
GOGO,Gogo Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
VMD,Viemed Healthcare Inc. Common Shares,Health Care,RUSSELL3000_APPROX
IPSC,Century Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
EVMN,Evommune Inc. Common Stock,Health Care,RUSSELL3000_APPROX
CLW,Clearwater Paper Corporation Common Stock,Basic Materials,RUSSELL3000_APPROX
BKKT,Bakkt Inc. Class A Common Stock,Finance,RUSSELL3000_APPROX
PNRG,PrimeEnergy Resources Corporation Common Stock,Energy,RUSSELL3000_APPROX
TCPC,BlackRock TCP Capital Corp. Common Stock,Finance,RUSSELL3000_APPROX
KTF,DWS Municipal Income Trust,Finance,RUSSELL3000_APPROX
OPAL,OPAL Fuels Inc. Class A Common Stock,Utilities,RUSSELL3000_APPROX
CMPX,Compass Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
FOSL,Fossil Group Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
PPT,Franklin Premier Income Trust Shares of Beneficial Interest,Finance,RUSSELL3000_APPROX
ALIT,Alight Inc. Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
SUJA,Suja Life Inc. Class A Common Stock,Consumer Staples,RUSSELL3000_APPROX
BCML,BayCom Corp Common Stock,Finance,RUSSELL3000_APPROX
CYPH,Cypherpunk Technologies Inc. Common Stock,Health Care,RUSSELL3000_APPROX
FIP,FTAI Infrastructure Inc. Common Stock,Industrials,RUSSELL3000_APPROX
IA,Innovative Solutions and Support Inc. Common Stock,Technology,RUSSELL3000_APPROX
CATX,Perspective Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
VGZ,Vista Gold Corp Common Stock,Basic Materials,RUSSELL3000_APPROX
FVCB,FVCBankcorp Inc. Common Stock,Finance,RUSSELL3000_APPROX
JMSB,John Marshall Bancorp Inc. Common Stock,Finance,RUSSELL3000_APPROX
AGEN,Agenus Inc. Common Stock,Health Care,RUSSELL3000_APPROX
COSO,CoastalSouth Bancshares Inc. Common Stock,Finance,RUSSELL3000_APPROX
RCKY,Rocky Brands Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
MPTI,M-tron Industries Inc. Common Stock,Technology,RUSSELL3000_APPROX
FLXS,Flexsteel Industries Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
IHRT,iHeartMedia Inc. Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
SION,Sionna Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
QTTB,Q32 Bio Inc. Common Stock,Health Care,RUSSELL3000_APPROX
METCB,Ramaco Resources Inc. Class B Common Stock,Energy,RUSSELL3000_APPROX
AIV,Apartment Investment and Management Company Common Stock,Real Estate,RUSSELL3000_APPROX
NXH,Neighborhood Intelligence Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
SMTI,Sanara MedTech Inc. Common Stock,Health Care,RUSSELL3000_APPROX
HLLY,Holley Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
FTW,Presidio Production Company Class A Common Stock,Energy,RUSSELL3000_APPROX
IKT,Inhibikase Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
ABEO,Abeona Therapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
ABAT,American Battery Technology Company Common Stock,Industrials,RUSSELL3000_APPROX
MOVE,Corvex Inc. Common Stock,Technology,RUSSELL3000_APPROX
SABS,SAB Biotherapeutics Inc. Common Stock,Health Care,RUSSELL3000_APPROX
AIRJ,AirJoule Technologies Corporation Class A Common Stock,Industrials,RUSSELL3000_APPROX
TDUP,ThredUp Inc. Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
CV,CapsoVision Inc. Common Stock,Health Care,RUSSELL3000_APPROX
HRZN,Horizon Technology Finance Corporation Common Stock,Finance,RUSSELL3000_APPROX
PINE,Alpine Income Property Trust Inc. Common Stock,Real Estate,RUSSELL3000_APPROX
FDBC,Fidelity D & D Bancorp Inc. Common Stock,Finance,RUSSELL3000_APPROX
SEG,Seaport Entertainment Group Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
FVRR,Fiverr International Ltd. Ordinary Shares no par value,Consumer Discretionary,RUSSELL3000_APPROX
MLP,Maui Land & Pineapple Company Inc. Common Stock,Finance,RUSSELL3000_APPROX
ZIP,ZipRecruiter Inc. Class A Common Stock,Technology,RUSSELL3000_APPROX
BBW,Build-A-Bear Workshop Inc. Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
MNTK,Montauk Renewables Inc. Common Stock,Utilities,RUSSELL3000_APPROX
TLS,Telos Corporation Common Stock,Technology,RUSSELL3000_APPROX
ALTO,Alto Ingredients Inc. Common Stock,Industrials,RUSSELL3000_APPROX
NREF,NexPoint Real Estate Finance Inc. Common Stock,Real Estate,RUSSELL3000_APPROX
DBI,Designer Brands Inc. Class A Common Stock,Consumer Discretionary,RUSSELL3000_APPROX
